canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration,era
Claude Debussy,"Sarabande No.2 from Pour la Piano"". Sequencer unknown.",validation,2026,midi/impressionist/IMP_061_Claude_Debussy_Sarabande_No_2_from_Pour_.midi,audio/impressionist/IMP_061_Claude_Debussy_Sarabande_No_2_from_Pour_.wav,243.61,Impressionist
Claude Debussy,"Children's Corner"". Sequencer unknown.",train,2026,midi/impressionist/IMP_062_Claude_Debussy_Children_s_Corner_Sequenc.midi,audio/impressionist/IMP_062_Claude_Debussy_Children_s_Corner_Sequenc.wav,136.81,Impressionist
Maurice Ravel,Ondine from Gaspard of the Night,train,2026,midi/impressionist/IMP_063_Maurice_Ravel_Ondine_from_Gaspard_of_th.midi,audio/impressionist/IMP_063_Maurice_Ravel_Ondine_from_Gaspard_of_th.wav,343.49,Impressionist
Maurice Ravel,"Ravel's Histoires Naturelles, No.1, Le Paon",train,2026,midi/impressionist/IMP_064_Maurice_Ravel_Ravel_s_Histoires_Naturel.midi,audio/impressionist/IMP_064_Maurice_Ravel_Ravel_s_Histoires_Naturel.wav,268.58,Impressionist
Maurice Ravel,Alborada del Gracioso,train,2026,midi/impressionist/IMP_065_Maurice_Ravel_Alborada_del_Gracioso.midi,audio/impressionist/IMP_065_Maurice_Ravel_Alborada_del_Gracioso.wav,379.19,Impressionist
Maurice Ravel,Toccato for piano (1916),train,2026,midi/impressionist/IMP_066_Maurice_Ravel_Toccato_for_piano_1916.midi,audio/impressionist/IMP_066_Maurice_Ravel_Toccato_for_piano_1916.wav,224.88,Impressionist
Maurice Ravel,"Menuet on the Name of Haydn (Sonatina)"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_067_Maurice_Ravel_Menuet_on_the_Name_of_Hay.midi,audio/impressionist/IMP_067_Maurice_Ravel_Menuet_on_the_Name_of_Hay.wav,182.0,Impressionist
Maurice Ravel,"Jeuxdeau suite"". Sequencer Unknown.",test,2026,midi/impressionist/IMP_068_Maurice_Ravel_Jeuxdeau_suite_Sequencer_.midi,audio/impressionist/IMP_068_Maurice_Ravel_Jeuxdeau_suite_Sequencer_.wav,308.0,Impressionist
Isaac Albéniz,"(3884)""Granada Serenade",train,2026,midi/impressionist/IMP_069_Isaac_Alb_niz_3884_Granada_Serenade.midi,audio/impressionist/IMP_069_Isaac_Alb_niz_3884_Granada_Serenade.wav,208.44,Impressionist
Isaac Albéniz,"(3645)""Suite Espanola, Granada, No.1, Opus.47",train,2026,midi/impressionist/IMP_070_Isaac_Alb_niz_3645_Suite_Espanola_Grana.midi,audio/impressionist/IMP_070_Isaac_Alb_niz_3645_Suite_Espanola_Grana.wav,238.14,Impressionist
Isaac Albéniz,"(3644)""Suite Espanola, No.2, Opus.47",train,2026,midi/impressionist/IMP_071_Isaac_Alb_niz_3644_Suite_Espanola_No_2_.midi,audio/impressionist/IMP_071_Isaac_Alb_niz_3644_Suite_Espanola_No_2_.wav,236.48,Impressionist
Isaac Albéniz,"(3643)""Suite Espanola, Cataluna, No.3, Opus.47",train,2026,midi/impressionist/IMP_072_Isaac_Alb_niz_3643_Suite_Espanola_Catal.midi,audio/impressionist/IMP_072_Isaac_Alb_niz_3643_Suite_Espanola_Catal.wav,247.63,Impressionist
Isaac Albéniz,"(3642)""Suite Espanola, Cadiz, No.4, Opus.47",validation,2026,midi/impressionist/IMP_073_Isaac_Alb_niz_3642_Suite_Espanola_Cadiz.midi,audio/impressionist/IMP_073_Isaac_Alb_niz_3642_Suite_Espanola_Cadiz.wav,216.59,Impressionist
Isaac Albéniz,"Espana Opus.165, No.1",train,2026,midi/impressionist/IMP_074_Isaac_Alb_niz_Espana_Opus_165_No_1.midi,audio/impressionist/IMP_074_Isaac_Alb_niz_Espana_Opus_165_No_1.wav,95.19,Impressionist
Isaac Albéniz,"Espana Opus.165, No.2",train,2026,midi/impressionist/IMP_075_Isaac_Alb_niz_Espana_Opus_165_No_2.midi,audio/impressionist/IMP_075_Isaac_Alb_niz_Espana_Opus_165_No_2.wav,127.38,Impressionist
Isaac Albéniz,"Espana Opus.165, No.3",train,2026,midi/impressionist/IMP_076_Isaac_Alb_niz_Espana_Opus_165_No_3.midi,audio/impressionist/IMP_076_Isaac_Alb_niz_Espana_Opus_165_No_3.wav,172.76,Impressionist
Isaac Albéniz,"Espana Opus.165, No.4",train,2026,midi/impressionist/IMP_077_Isaac_Alb_niz_Espana_Opus_165_No_4.midi,audio/impressionist/IMP_077_Isaac_Alb_niz_Espana_Opus_165_No_4.wav,190.86,Impressionist
Isaac Albéniz,"Espana Opus.165, No.5",train,2026,midi/impressionist/IMP_078_Isaac_Alb_niz_Espana_Opus_165_No_5.midi,audio/impressionist/IMP_078_Isaac_Alb_niz_Espana_Opus_165_No_5.wav,120.67,Impressionist
Isaac Albéniz,"Espana Opus.165, No.6",train,2026,midi/impressionist/IMP_079_Isaac_Alb_niz_Espana_Opus_165_No_6.midi,audio/impressionist/IMP_079_Isaac_Alb_niz_Espana_Opus_165_No_6.wav,152.44,Impressionist
Isaac Albéniz,"Cataluna (Curranda), No.2 from Suite Espanola",train,2026,midi/impressionist/IMP_080_Isaac_Alb_niz_Cataluna_Curranda_No_2_fr.midi,audio/impressionist/IMP_080_Isaac_Alb_niz_Cataluna_Curranda_No_2_fr.wav,207.3,Impressionist
Isaac Albéniz,Cuba,train,2026,midi/impressionist/IMP_081_Isaac_Alb_niz_Cuba.midi,audio/impressionist/IMP_081_Isaac_Alb_niz_Cuba.wav,271.23,Impressionist
Isaac Albéniz,Not named in file,train,2026,midi/impressionist/IMP_082_Isaac_Alb_niz_Not_named_in_file.midi,audio/impressionist/IMP_082_Isaac_Alb_niz_Not_named_in_file.wav,380.08,Impressionist
Isaac Albéniz,"Suite Espagnole, Aragon, No.7"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_083_Isaac_Alb_niz_Suite_Espagnole_Aragon_No.midi,audio/impressionist/IMP_083_Isaac_Alb_niz_Suite_Espagnole_Aragon_No.wav,239.18,Impressionist
Isaac Albéniz,"Suite Espagnole, Cadiz, No.9"". Sequencer Unknown.",test,2026,midi/impressionist/IMP_084_Isaac_Alb_niz_Suite_Espagnole_Cadiz_No_.midi,audio/impressionist/IMP_084_Isaac_Alb_niz_Suite_Espagnole_Cadiz_No_.wav,217.59,Impressionist
Isaac Albéniz,"Suite Espagnole, Castilla, No.10"". Sequencer Unknown.",test,2026,midi/impressionist/IMP_085_Isaac_Alb_niz_Suite_Espagnole_Castilla_.midi,audio/impressionist/IMP_085_Isaac_Alb_niz_Suite_Espagnole_Castilla_.wav,152.69,Impressionist
Isaac Albéniz,"Suite Espagnole, Cataluna part 1, No.11"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_086_Isaac_Alb_niz_Suite_Espagnole_Cataluna_.midi,audio/impressionist/IMP_086_Isaac_Alb_niz_Suite_Espagnole_Cataluna_.wav,237.48,Impressionist
Isaac Albéniz,"Could be known as Granada"". Sequencer unknown.",validation,2026,midi/impressionist/IMP_087_Isaac_Alb_niz_Could_be_known_as_Granada.midi,audio/impressionist/IMP_087_Isaac_Alb_niz_Could_be_known_as_Granada.wav,242.14,Impressionist
Isaac Albéniz,"Aragon (Fantasia) Opus.47, part 6"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_088_Isaac_Alb_niz_Aragon_Fantasia_Opus_47_p.midi,audio/impressionist/IMP_088_Isaac_Alb_niz_Aragon_Fantasia_Opus_47_p.wav,259.91,Impressionist
Isaac Albéniz,"Castilla (Seguidillas) Opus.47, part 7"". Sequencer Unknown.",test,2026,midi/impressionist/IMP_089_Isaac_Alb_niz_Castilla_Seguidillas_Opus.midi,audio/impressionist/IMP_089_Isaac_Alb_niz_Castilla_Seguidillas_Opus.wav,209.33,Impressionist
Erik Satie,La Diva de l'Empire (1919),train,2026,midi/impressionist/IMP_090_Erik_Satie_La_Diva_de_l_Empire_1919.midi,audio/impressionist/IMP_090_Erik_Satie_La_Diva_de_l_Empire_1919.wav,120.57,Impressionist
Erik Satie,"(3192)""Allegro, 1884",train,2026,midi/impressionist/IMP_091_Erik_Satie_3192_Allegro_1884.midi,audio/impressionist/IMP_091_Erik_Satie_3192_Allegro_1884.wav,38.52,Impressionist
Erik Satie,"(3191)""Balancoir from, Sports et Divertisse, 1914",train,2026,midi/impressionist/IMP_092_Erik_Satie_3191_Balancoir_from_Sport.midi,audio/impressionist/IMP_092_Erik_Satie_3191_Balancoir_from_Sport.wav,28.81,Impressionist
Erik Satie,"(3190)""Modere No.1",train,2026,midi/impressionist/IMP_093_Erik_Satie_3190_Modere_No_1.midi,audio/impressionist/IMP_093_Erik_Satie_3190_Modere_No_1.wav,69.43,Impressionist
Erik Satie,"Danse de travers No.1,(1897)",train,2026,midi/impressionist/IMP_094_Erik_Satie_Danse_de_travers_No_1_189.midi,audio/impressionist/IMP_094_Erik_Satie_Danse_de_travers_No_1_189.wav,145.07,Impressionist
Erik Satie,"Gnossienne No.5,(1889)",train,2026,midi/impressionist/IMP_095_Erik_Satie_Gnossienne_No_5_1889.midi,audio/impressionist/IMP_095_Erik_Satie_Gnossienne_No_5_1889.wav,211.31,Impressionist
Erik Satie,Gnossiènne No.1,test,2026,midi/impressionist/IMP_096_Erik_Satie_Gnossi_nne_No_1.midi,audio/impressionist/IMP_096_Erik_Satie_Gnossi_nne_No_1.wav,384.71,Impressionist
Erik Satie,Gnossiènne No.2,train,2026,midi/impressionist/IMP_097_Erik_Satie_Gnossi_nne_No_2.midi,audio/impressionist/IMP_097_Erik_Satie_Gnossi_nne_No_2.wav,162.12,Impressionist
Erik Satie,Gnossiènne No.4,train,2026,midi/impressionist/IMP_098_Erik_Satie_Gnossi_nne_No_4.midi,audio/impressionist/IMP_098_Erik_Satie_Gnossi_nne_No_4.wav,238.39,Impressionist
Erik Satie,Gnossiènne No.5,train,2026,midi/impressionist/IMP_099_Erik_Satie_Gnossi_nne_No_5.midi,audio/impressionist/IMP_099_Erik_Satie_Gnossi_nne_No_5.wav,216.21,Impressionist
Erik Satie,Gnossiènne No.6,train,2026,midi/impressionist/IMP_100_Erik_Satie_Gnossi_nne_No_6.midi,audio/impressionist/IMP_100_Erik_Satie_Gnossi_nne_No_6.wav,84.86,Impressionist
Erik Satie,Ogive No.1,train,2026,midi/impressionist/IMP_101_Erik_Satie_Ogive_No_1.midi,audio/impressionist/IMP_101_Erik_Satie_Ogive_No_1.wav,89.55,Impressionist
Erik Satie,Ogive No.2,train,2026,midi/impressionist/IMP_102_Erik_Satie_Ogive_No_2.midi,audio/impressionist/IMP_102_Erik_Satie_Ogive_No_2.wav,89.74,Impressionist
Erik Satie,Ogive No.3,train,2026,midi/impressionist/IMP_103_Erik_Satie_Ogive_No_3.midi,audio/impressionist/IMP_103_Erik_Satie_Ogive_No_3.wav,104.64,Impressionist
Erik Satie,Ogive No.4,train,2026,midi/impressionist/IMP_104_Erik_Satie_Ogive_No_4.midi,audio/impressionist/IMP_104_Erik_Satie_Ogive_No_4.wav,94.66,Impressionist
Erik Satie,Sarabande No.1,train,2026,midi/impressionist/IMP_105_Erik_Satie_Sarabande_No_1.midi,audio/impressionist/IMP_105_Erik_Satie_Sarabande_No_1.wav,279.48,Impressionist
Erik Satie,Le Piccadilly (1904),train,2026,midi/impressionist/IMP_106_Erik_Satie_Le_Piccadilly_1904.midi,audio/impressionist/IMP_106_Erik_Satie_Le_Piccadilly_1904.wav,98.58,Impressionist
Erik Satie,"Gymnopedie No.2"".  Sequencer unknown.",train,2026,midi/impressionist/IMP_107_Erik_Satie_Gymnopedie_No_2_Sequencer.midi,audio/impressionist/IMP_107_Erik_Satie_Gymnopedie_No_2_Sequencer.wav,136.0,Impressionist
Erik Satie,"Gymnopedie No.3"". Sequencer unknown.",train,2026,midi/impressionist/IMP_108_Erik_Satie_Gymnopedie_No_3_Sequencer.midi,audio/impressionist/IMP_108_Erik_Satie_Gymnopedie_No_3_Sequencer.wav,122.0,Impressionist
Cécile Chaminade,Serenade,train,2026,midi/impressionist/IMP_109_C_cile_Chaminade_Serenade.midi,audio/impressionist/IMP_109_C_cile_Chaminade_Serenade.wav,158.57,Impressionist
Cécile Chaminade,La Lisonjera (The Flatterer),train,2026,midi/impressionist/IMP_110_C_cile_Chaminade_La_Lisonjera_The_Flattere.midi,audio/impressionist/IMP_110_C_cile_Chaminade_La_Lisonjera_The_Flattere.wav,250.54,Impressionist
Cécile Chaminade,Scarf Dance,validation,2026,midi/impressionist/IMP_111_C_cile_Chaminade_Scarf_Dance.midi,audio/impressionist/IMP_111_C_cile_Chaminade_Scarf_Dance.wav,200.0,Impressionist
Cécile Chaminade,"Menuet, Opus.5",train,2026,midi/impressionist/IMP_112_C_cile_Chaminade_Menuet_Opus_5.midi,audio/impressionist/IMP_112_C_cile_Chaminade_Menuet_Opus_5.wav,352.5,Impressionist
Cécile Chaminade,"Berceuse, Opus.6",test,2026,midi/impressionist/IMP_113_C_cile_Chaminade_Berceuse_Opus_6.midi,audio/impressionist/IMP_113_C_cile_Chaminade_Berceuse_Opus_6.wav,236.12,Impressionist
Cécile Chaminade,"Piece Romantique, Opus.9, No.1",train,2026,midi/impressionist/IMP_114_C_cile_Chaminade_Piece_Romantique_Opus_9_N.midi,audio/impressionist/IMP_114_C_cile_Chaminade_Piece_Romantique_Opus_9_N.wav,108.0,Impressionist
Cécile Chaminade,"Gavotte, Opus.9, No.2",train,2026,midi/impressionist/IMP_115_C_cile_Chaminade_Gavotte_Opus_9_No_2.midi,audio/impressionist/IMP_115_C_cile_Chaminade_Gavotte_Opus_9_No_2.wav,121.25,Impressionist
Cécile Chaminade,Au Pays Devaste (In the ravaged land) Opus.16,train,2026,midi/impressionist/IMP_116_C_cile_Chaminade_Au_Pays_Devaste_In_the_ra.midi,audio/impressionist/IMP_116_C_cile_Chaminade_Au_Pays_Devaste_In_the_ra.wav,250.08,Impressionist
Cécile Chaminade,"Minuetto, Opus.23",train,2026,midi/impressionist/IMP_117_C_cile_Chaminade_Minuetto_Opus_23.midi,audio/impressionist/IMP_117_C_cile_Chaminade_Minuetto_Opus_23.wav,257.73,Impressionist
Cécile Chaminade,"Valse Caprice, Opus.33",train,2026,midi/impressionist/IMP_118_C_cile_Chaminade_Valse_Caprice_Opus_33.midi,audio/impressionist/IMP_118_C_cile_Chaminade_Valse_Caprice_Opus_33.wav,317.94,Impressionist
Cécile Chaminade,"Arlequine, Opus.53",validation,2026,midi/impressionist/IMP_119_C_cile_Chaminade_Arlequine_Opus_53.midi,audio/impressionist/IMP_119_C_cile_Chaminade_Arlequine_Opus_53.wav,172.77,Impressionist
Cécile Chaminade,"The Fauns, from Les Sylvains, Opus.60",train,2026,midi/impressionist/IMP_120_C_cile_Chaminade_The_Fauns_from_Les_Sylvai.midi,audio/impressionist/IMP_120_C_cile_Chaminade_The_Fauns_from_Les_Sylvai.wav,155.9,Impressionist
Cécile Chaminade,"Arabesque, Opus.61",train,2026,midi/impressionist/IMP_121_C_cile_Chaminade_Arabesque_Opus_61.midi,audio/impressionist/IMP_121_C_cile_Chaminade_Arabesque_Opus_61.wav,191.63,Impressionist
Cécile Chaminade,"La Morena, Caprice Esagol, Opus.67",train,2026,midi/impressionist/IMP_122_C_cile_Chaminade_La_Morena_Caprice_Esagol_.midi,audio/impressionist/IMP_122_C_cile_Chaminade_La_Morena_Caprice_Esagol_.wav,160.42,Impressionist
Cécile Chaminade,"Legende, Opus.90",train,2026,midi/impressionist/IMP_123_C_cile_Chaminade_Legende_Opus_90.midi,audio/impressionist/IMP_123_C_cile_Chaminade_Legende_Opus_90.wav,399.15,Impressionist
Cécile Chaminade,"Deluxieme Arabesque,  Opus.92",train,2026,midi/impressionist/IMP_124_C_cile_Chaminade_Deluxieme_Arabesque_Opus_.midi,audio/impressionist/IMP_124_C_cile_Chaminade_Deluxieme_Arabesque_Opus_.wav,278.32,Impressionist
Cécile Chaminade,"Promenade, No.1, Opus.98",train,2026,midi/impressionist/IMP_125_C_cile_Chaminade_Promenade_No_1_Opus_98.midi,audio/impressionist/IMP_125_C_cile_Chaminade_Promenade_No_1_Opus_98.wav,163.33,Impressionist
Cécile Chaminade,"Scherzetto, No.2, Opus.98",train,2026,midi/impressionist/IMP_126_C_cile_Chaminade_Scherzetto_No_2_Opus_98.midi,audio/impressionist/IMP_126_C_cile_Chaminade_Scherzetto_No_2_Opus_98.wav,172.11,Impressionist
Cécile Chaminade,"(5017)""Elegie No.3, Opus.98",test,2026,midi/impressionist/IMP_127_C_cile_Chaminade_5017_Elegie_No_3_Opus_98.midi,audio/impressionist/IMP_127_C_cile_Chaminade_5017_Elegie_No_3_Opus_98.wav,160.91,Impressionist
Cécile Chaminade,"(5018)""Valse Arabesque No.4, Opus.98",train,2026,midi/impressionist/IMP_128_C_cile_Chaminade_5018_Valse_Arabesque_No_4.midi,audio/impressionist/IMP_128_C_cile_Chaminade_5018_Valse_Arabesque_No_4.wav,220.73,Impressionist
Cécile Chaminade,"Agitato, Opus.108",train,2026,midi/impressionist/IMP_129_C_cile_Chaminade_Agitato_Opus_108.midi,audio/impressionist/IMP_129_C_cile_Chaminade_Agitato_Opus_108.wav,163.03,Impressionist
Cécile Chaminade,"Aubade, Opus.140, No.2",train,2026,midi/impressionist/IMP_130_C_cile_Chaminade_Aubade_Opus_140_No_2.midi,audio/impressionist/IMP_130_C_cile_Chaminade_Aubade_Opus_140_No_2.wav,83.48,Impressionist
Cécile Chaminade,"Air Italien, Au Pays Bleu, Opus.179",validation,2026,midi/impressionist/IMP_131_C_cile_Chaminade_Air_Italien_Au_Pays_Bleu_.midi,audio/impressionist/IMP_131_C_cile_Chaminade_Air_Italien_Au_Pays_Bleu_.wav,111.53,Impressionist
Cécile Chaminade,"Gavotte, No.5, Opus.162"". See Above.",train,2026,midi/impressionist/IMP_132_C_cile_Chaminade_Gavotte_No_5_Opus_162_See.midi,audio/impressionist/IMP_132_C_cile_Chaminade_Gavotte_No_5_Opus_162_See.wav,200.63,Impressionist
Cécile Chaminade,"Six concert Etudes Opus.35, No.5 in D flat Autumn"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_133_C_cile_Chaminade_Six_concert_Etudes_Opus_3.midi,audio/impressionist/IMP_133_C_cile_Chaminade_Six_concert_Etudes_Opus_3.wav,384.4,Impressionist
Cécile Chaminade,"Calirro, Opus.37, No.4",train,2026,midi/impressionist/IMP_134_C_cile_Chaminade_Calirro_Opus_37_No_4.midi,audio/impressionist/IMP_134_C_cile_Chaminade_Calirro_Opus_37_No_4.wav,91.57,Impressionist
Cécile Chaminade,"Lolita Caprice Espagnol, Opus.54",train,2026,midi/impressionist/IMP_135_C_cile_Chaminade_Lolita_Caprice_Espagnol_O.midi,audio/impressionist/IMP_135_C_cile_Chaminade_Lolita_Caprice_Espagnol_O.wav,128.92,Impressionist
Cécile Chaminade,"Opus.76, No.6"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_136_C_cile_Chaminade_Opus_76_No_6_Sequencer_Un.midi,audio/impressionist/IMP_136_C_cile_Chaminade_Opus_76_No_6_Sequencer_Un.wav,211.96,Impressionist
Cécile Chaminade,"Danse Cruole in Eb Minor, Opus 96 (1898)",train,2026,midi/impressionist/IMP_137_C_cile_Chaminade_Danse_Cruole_in_Eb_Minor_.midi,audio/impressionist/IMP_137_C_cile_Chaminade_Danse_Cruole_in_Eb_Minor_.wav,129.03,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.1, Idylle"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_138_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_138_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,85.77,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.2, Aubade"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_139_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_139_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,86.23,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.3, Rigaudon"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_140_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_140_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,62.87,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.4, Eglogue"". Sequencer Unknown.",test,2026,midi/impressionist/IMP_141_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_141_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,71.59,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.5, Ballade"". Sequencer Unknown.",validation,2026,midi/impressionist/IMP_142_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_142_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,78.89,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.8, Novelette",test,2026,midi/impressionist/IMP_143_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_143_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,95.93,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.9, Patrouille",train,2026,midi/impressionist/IMP_144_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_144_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,90.24,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.11"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_145_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_145_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,123.32,Impressionist
Cécile Chaminade,"Album des Enfants 2nd serie, Opus.126, No.12"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_146_C_cile_Chaminade_Album_des_Enfants_2nd_ser.midi,audio/impressionist/IMP_146_C_cile_Chaminade_Album_des_Enfants_2nd_ser.wav,93.93,Impressionist
Gabriel Fauré,"(4784)""Clair Delune, Opus46.no.2. Sequencer by Unknown.",train,2026,midi/impressionist/IMP_147_Gabriel_Faur_4784_Clair_Delune_Opus46_.midi,audio/impressionist/IMP_147_Gabriel_Faur_4784_Clair_Delune_Opus46_.wav,186.0,Impressionist
Gabriel Fauré,Romance sans paroles,train,2026,midi/impressionist/IMP_148_Gabriel_Faur_Romance_sans_paroles.midi,audio/impressionist/IMP_148_Gabriel_Faur_Romance_sans_paroles.wav,126.33,Impressionist
Gabriel Fauré,Noctune,train,2026,midi/impressionist/IMP_149_Gabriel_Faur_Noctune.midi,audio/impressionist/IMP_149_Gabriel_Faur_Noctune.wav,305.86,Impressionist
Gabriel Fauré,Le Jardin de Dolly No.3,train,2026,midi/impressionist/IMP_150_Gabriel_Faur_Le_Jardin_de_Dolly_No_3.midi,audio/impressionist/IMP_150_Gabriel_Faur_Le_Jardin_de_Dolly_No_3.wav,160.43,Impressionist
Gabriel Fauré,"Le Jardin de Dolly No.2"". Sequencer unknown",validation,2026,midi/impressionist/IMP_151_Gabriel_Faur_Le_Jardin_de_Dolly_No_2_S.midi,audio/impressionist/IMP_151_Gabriel_Faur_Le_Jardin_de_Dolly_No_2_S.wav,118.81,Impressionist
Enrique Granados,"(4014)""El Pelele from Goyesca",test,2026,midi/impressionist/IMP_152_Enrique_Granados_4014_El_Pelele_from_Goyes.midi,audio/impressionist/IMP_152_Enrique_Granados_4014_El_Pelele_from_Goyes.wav,265.1,Impressionist
Enrique Granados,"(4013)""Goyesca, Mov.1"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_153_Enrique_Granados_4013_Goyesca_Mov_1_Sequen.midi,audio/impressionist/IMP_153_Enrique_Granados_4013_Goyesca_Mov_1_Sequen.wav,478.03,Impressionist
Enrique Granados,"(4012)""Danza Espanola Villanesca"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_154_Enrique_Granados_4012_Danza_Espanola_Villa.midi,audio/impressionist/IMP_154_Enrique_Granados_4012_Danza_Espanola_Villa.wav,283.38,Impressionist
Enrique Granados,"(4011)""Danza Espanola Oriental"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_155_Enrique_Granados_4011_Danza_Espanola_Orien.midi,audio/impressionist/IMP_155_Enrique_Granados_4011_Danza_Espanola_Orien.wav,208.41,Impressionist
Enrique Granados,"(4010)""Danza Espanola No. 3"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_156_Enrique_Granados_4010_Danza_Espanola_No_3_.midi,audio/impressionist/IMP_156_Enrique_Granados_4010_Danza_Espanola_No_3_.wav,189.58,Impressionist
Charles Tomlinson Griffes,"The White Peacock, Roman Sketches, Opus.7, No.1",validation,2026,midi/impressionist/IMP_157_Charles_Tomlinson_Griffes_The_White_Peacock_Roman_S.midi,audio/impressionist/IMP_157_Charles_Tomlinson_Griffes_The_White_Peacock_Roman_S.wav,325.92,Impressionist
Charles Tomlinson Griffes,"The Vale of Dreams, Three Tone Pictures  Opus.5, No.2",train,2026,midi/impressionist/IMP_158_Charles_Tomlinson_Griffes_The_Vale_of_Dreams_Three_.midi,audio/impressionist/IMP_158_Charles_Tomlinson_Griffes_The_Vale_of_Dreams_Three_.wav,215.81,Impressionist
Charles Tomlinson Griffes,The Fountain of the Aqua Paola,train,2026,midi/impressionist/IMP_159_Charles_Tomlinson_Griffes_The_Fountain_of_the_Aqua_.midi,audio/impressionist/IMP_159_Charles_Tomlinson_Griffes_The_Fountain_of_the_Aqua_.wav,182.19,Impressionist
Charles Tomlinson Griffes,The Night Winds from Three Tone-Pictures for Piano,train,2026,midi/impressionist/IMP_160_Charles_Tomlinson_Griffes_The_Night_Winds_from_Thre.midi,audio/impressionist/IMP_160_Charles_Tomlinson_Griffes_The_Night_Winds_from_Thre.wav,103.4,Impressionist
Manuel de Falla,Ritual Fire Dance,validation,2026,midi/impressionist/IMP_161_Manuel_de_Falla_Ritual_Fire_Dance.midi,audio/impressionist/IMP_161_Manuel_de_Falla_Ritual_Fire_Dance.wav,217.85,Impressionist
Manuel de Falla,"(3679)""Montanes"". Sequencer Unknown.",train,2026,midi/impressionist/IMP_162_Manuel_de_Falla_3679_Montanes_Sequencer_U.midi,audio/impressionist/IMP_162_Manuel_de_Falla_3679_Montanes_Sequencer_U.wav,276.71,Impressionist
Manuel de Falla,"(3678)""Cubana"". Sequencer Unknown.",validation,2026,midi/impressionist/IMP_163_Manuel_de_Falla_3678_Cubana_Sequencer_Unk.midi,audio/impressionist/IMP_163_Manuel_de_Falla_3678_Cubana_Sequencer_Unk.wav,287.16,Impressionist
Déodat de Séverac,"(4981)""Baigneuses au Soleil (Bathers in the sun)",test,2026,midi/impressionist/IMP_164_D_odat_de_S_verac_4981_Baigneuses_au_Soleil.midi,audio/impressionist/IMP_164_D_odat_de_S_verac_4981_Baigneuses_au_Soleil.wav,407.75,Impressionist
Déodat de Séverac,"Le Chant Dala Terre, Intermezzo",train,2026,midi/impressionist/IMP_165_D_odat_de_S_verac_Le_Chant_Dala_Terre_Inter.midi,audio/impressionist/IMP_165_D_odat_de_S_verac_Le_Chant_Dala_Terre_Inter.wav,170.4,Impressionist
Déodat de Séverac,"La Grele, No.3, Intermezzo",train,2026,midi/impressionist/IMP_166_D_odat_de_S_verac_La_Grele_No_3_Intermezzo.midi,audio/impressionist/IMP_166_D_odat_de_S_verac_La_Grele_No_3_Intermezzo.wav,225.82,Impressionist
